BIC,adj_mutual_info,adj_rand,algorithm,avg_inertia,clusterer,completeness,homogeneity,k,lower_bound,n,silhouette,time,v_measure,with_labels_mean,with_labels_sd,without_labels_mean,without_labels_sd
188230.2153,0.058147938,0.033355636,pca,,em,0.058497927,0.238296428,10,-15.59151373,20,0.021557406,6.460826698,0.093936066,0.822959942,0.009620228,0.825179594,0.012395271
165043.6784,0.047219499,0.018175913,pca,,em,0.047687944,0.228573282,15,-12.52612569,20,0.086546138,7.64724235,0.078912195,0.832036591,0.001436372,0.829995541,0.010025273
116670.987,0.043406967,0.016292467,pca,,em,0.043990283,0.230986664,20,-7.128118649,20,0.062078673,6.585644205,0.073905604,0.832591632,0.002215703,0.828884636,0.009385087
122780.5481,0.043956335,0.016126021,pca,,em,0.044639972,0.25285654,25,-6.773952481,20,0.079073234,7.780573577,0.075883302,0.832775068,0.007150962,0.83296262,0.002599882
104978.0736,0.038998569,0.012506191,pca,,em,0.039790581,0.236587644,30,-4.208009652,20,0.0803181,8.644839494,0.068123744,0.827406549,0.001963541,0.833703463,0.006047029
73817.43512,0.039396225,0.00850381,pca,,em,0.040371408,0.262420473,40,0.516469127,20,0.098027354,11.96576798,0.069977332,0.831294924,0.004269998,0.829071261,0.006268056
64000.99363,0.040044108,0.009208789,pca,,em,0.041212776,0.281673273,50,3.263670112,20,0.10521455,9.091365177,0.071904856,0.824999038,0.00215695,0.831664883,0.003951863
63929.5991,0.038153027,0.005469017,pca,,em,0.040212472,0.320725109,100,12.46173792,20,0.119584604,13.2987746,0.071464708,0.827220026,0.004857435,0.827219203,0.006759987
459705.2256,0.132121231,0.209133851,pca,,em,0.132241877,0.1597847,2,-41.77670551,30,0.085077794,6.207369274,0.144714422,0.840366531,0.008634737,0.83925367,0.013390634
277502.0954,0.070542456,0.04324939,pca,,em,0.07076882,0.195367448,5,-23.72244025,30,0.076572971,6.969457411,0.103901087,0.837589473,0.007002179,0.836108813,0.011403154
169736.8215,0.054728537,0.024619911,pca,,em,0.055106668,0.20867095,10,-11.7704754,30,0.09472801,6.928689642,0.087188298,0.835737414,0.009328044,0.840183917,0.003342845
35944.32302,0.051902974,0.03129665,pca,,em,0.052402211,0.234740133,15,2.590949561,30,0.096951826,9.033250308,0.085678078,0.83814688,0.003494213,0.83814688,0.004015197
-42510.21765,0.04256157,0.018180055,pca,,em,0.043157188,0.222177693,20,11.82921432,30,0.12515611,7.50247052,0.072275191,0.83573762,0.006958625,0.82666056,0.014696882
-105694.1709,0.035543577,0.016206803,pca,,em,0.036246713,0.201283597,25,19.65306379,30,0.124198332,8.076724136,0.061431056,0.83647939,0.00464026,0.839444308,0.004331776
-143227.5563,0.038153752,0.011737763,pca,,em,0.038945791,0.231627189,30,25.10184973,30,0.142955222,7.003064638,0.066680006,0.838515707,0.007270017,0.839999041,0.002886449
-147762.0218,0.038826367,0.011841906,pca,,em,0.039813569,0.256079314,40,29.46749172,30,0.141567086,9.791351445,0.068912989,0.837777745,0.002358124,0.839811181,0.008655848
-229286.1504,0.037587168,0.006755211,pca,,em,0.038744038,0.267721344,50,40.96412787,30,0.137023872,10.38663575,0.067691861,0.840554289,0.004819165,0.83999863,0.00408384
-263567.4738,0.03762527,0.004161173,pca,,em,0.03963883,0.321987683,100,63.87304873,30,0.121879219,12.85463535,0.070587829,0.819622389,0.019537415,0.835183506,0.004690658
,0.135431703,0.19000787,pca,3.70208667,kmeans,0.1355495,0.167098779,2,,2,0.462114068,2.870869633,0.149679728,0.809999962,0.004714778,0.792952734,0.023839143
,0.091296197,0.069675321,pca,1.293360026,kmeans,0.091506571,0.265665017,5,,2,0.43423659,3.152195365,0.13612558,0.805928047,0.006024747,0.811111279,0.005512249
,0.071698457,0.042746144,pca,0.600855167,kmeans,0.072040543,0.29589073,10,,2,0.394639665,3.657417922,0.115870166,0.812590703,0.008432147,0.792027528,0.022882365
,0.062998141,0.023959158,pca,0.41268189,kmeans,0.063459012,0.304057159,15,,2,0.345740422,3.118260914,0.105003091,0.811294304,0.007774849,0.813886999,0.005724876
,0.058745226,0.021240292,pca,0.31208567,kmeans,0.059314555,0.313976561,20,,2,0.339439759,3.200548866,0.09977939,0.808150681,0.006754151,0.809444818,0.009464276
,0.054742949,0.015093963,pca,0.253444642,kmeans,0.05541445,0.315732354,25,,2,0.333466726,3.543084869,0.094281479,0.808517966,0.008079679,0.80999667,0.009663351
,0.051782962,0.013589348,pca,0.214836244,kmeans,0.052553359,0.316596889,30,,2,0.350941318,4.217512165,0.090143404,0.809071978,0.008227628,0.810000064,0.002753543
,0.048554942,0.009724089,pca,0.162095334,kmeans,0.049512724,0.324274283,40,,2,0.272435571,3.316830051,0.0859083,0.812220436,0.00775212,0.810183809,0.00446235
,0.045982369,0.007473971,pca,0.129194798,kmeans,0.047118227,0.328406951,50,,2,0.301515126,5.01832457,0.082412335,0.81277702,0.006124299,0.802778048,0.014547362
,0.039014707,0.004190315,pca,0.062753261,kmeans,0.041023188,0.333497634,100,,2,0.285765148,5.677718231,0.073059415,0.808888644,0.004744564,0.811480826,0.005180987
,0.134482095,0.191204299,pca,6.102216296,kmeans,0.134600205,0.165671473,2,,3,0.3803157,3.1790492,0.148528255,0.815739057,0.00372185,0.818701403,0.005099249
,0.089129818,0.102684218,pca,2.372348819,kmeans,0.089355045,0.242971522,5,,3,0.410232133,2.942321907,0.130659017,0.817590188,0.007734645,0.817036176,0.003450551
,0.070865865,0.0399848,pca,1.310172722,kmeans,0.071219701,0.283311243,10,,3,0.360082732,5.463760145,0.113825562,0.815739675,0.004354558,0.817777123,0.002133044
,0.061471621,0.029348602,pca,0.922613928,kmeans,0.0619346,0.295952641,15,,3,0.34653123,5.680073934,0.102432868,0.817406546,0.003234918,0.814816628,0.004926675
,0.057996827,0.023222158,pca,0.72338005,kmeans,0.058573763,0.306248507,20,,3,0.381445737,3.814270735,0.098338993,0.812965187,0.008178228,0.817590703,0.004294287
,0.05512862,0.016857861,pca,0.609319843,kmeans,0.055808305,0.314115286,25,,3,0.325806379,3.59615591,0.094777636,0.819072494,0.004779261,0.817408707,0.004155892
,0.052749356,0.014464116,pca,0.526958284,kmeans,0.053526444,0.319448961,30,,3,0.271441472,3.145589873,0.091689514,0.819443893,0.002309423,0.817962925,0.001835152
,0.049673128,0.011116365,pca,0.426421894,kmeans,0.050660823,0.32242279,40,,3,0.300709516,4.086432858,0.087563235,0.813147286,0.002828714,0.81722311,0.001997098
,0.046481786,0.007556614,pca,0.363718675,kmeans,0.047640442,0.326073846,50,,3,0.289734546,3.857355301,0.083134644,0.816107884,0.007124945,0.81351848,0.001312132
,0.041295454,0.004085669,pca,0.220019526,kmeans,0.04333128,0.348209005,100,,3,0.208506372,4.88249177,0.077071722,0.79795366,0.023399373,0.814072492,0.004608596
,0.133507328,0.191286486,pca,8.328079295,kmeans,0.133625672,0.16433287,2,,4,0.330563293,3.531084719,0.14739695,0.819999654,0.001403846,0.819075786,0.003829573
,0.084480351,0.074736149,pca,3.898134477,kmeans,0.08470426,0.232859142,5,,4,0.356405144,3.781501578,0.12422188,0.815184736,0.002317131,0.81722239,0.0003707
,0.068490754,0.022435536,pca,2.309034865,kmeans,0.068853082,0.268080336,10,,4,0.360327553,3.149806835,0.109565607,0.817037617,0.002914767,0.822037,0.001311995
,0.060395379,0.023789219,pca,1.710066825,kmeans,0.060872938,0.282463989,15,,4,0.324540747,2.911511454,0.100160579,0.819255724,0.007797576,0.821852845,0.004270524
,0.054561719,0.01556726,pca,1.394323248,kmeans,0.055137649,0.289806384,20,,4,0.263450535,3.767341886,0.09264832,0.808339363,0.014238603,0.816111073,0.002358552
,0.051759724,0.012341569,pca,1.207056414,kmeans,0.052439787,0.295958654,25,,4,0.297867136,7.611353596,0.089093446,0.819442453,0.004809316,0.813519097,0.001650595
,0.050323437,0.008835449,pca,1.08031035,kmeans,0.051113517,0.300937701,30,,4,0.286278856,4.313282562,0.087384923,0.802024443,0.03006345,0.81759235,0.001909759
,0.047567434,0.008639155,pca,0.908125581,kmeans,0.048551147,0.310481757,40,,4,0.279769913,4.693768893,0.083971387,0.818702227,0.008022031,0.816480312,0.002581505
,0.045042052,0.006603652,pca,0.774381334,kmeans,0.046197243,0.317337053,50,,4,0.24527265,5.284442467,0.080653172,0.81407527,0.002837129,0.818332473,0.002463935
,0.039796784,0.003582115,pca,0.499911417,kmeans,0.041809967,0.338534012,100,,4,0.211860706,5.175005869,0.074427869,0.821666013,0.001641461,0.81925809,0.002580246
,0.135327595,0.194396933,pca,10.29094716,kmeans,0.135445781,0.166443545,2,,5,0.286057908,3.607759782,0.149353249,0.816851608,0.002673677,0.815924448,0.00351279
,0.083173695,0.080135403,pca,5.77036798,kmeans,0.083398463,0.228720401,5,,5,0.315136738,3.278324998,0.122228626,0.815925169,0.005621824,0.817589468,0.007011091
,0.063013672,0.026792318,pca,3.543958053,kmeans,0.063372735,0.250370045,10,,5,0.300844918,3.468039455,0.101144221,0.808699755,0.008767488,0.817589572,0.006661449
,0.057290765,0.019663111,pca,2.643307025,kmeans,0.057776841,0.264237129,15,,5,0.303704522,3.270900493,0.094820648,0.817775271,0.005581045,0.81685202,0.000641788
,0.054132035,0.01896416,pca,2.145498024,kmeans,0.054726918,0.278793985,20,,5,0.310264298,4.165959605,0.091493729,0.817591114,0.005518596,0.816663543,0.007063298
,0.050305052,0.013918391,pca,1.844183464,kmeans,0.050994541,0.284491648,25,,5,0.275090969,3.986761901,0.086486547,0.814997698,0.005134591,0.818331341,0.005639761
,0.048198345,0.012607866,pca,1.656364978,kmeans,0.048990087,0.288505195,30,,5,0.296345982,5.429306204,0.083757583,0.816851917,0.000927911,0.815739159,0.003772396
,0.044748263,0.007581722,pca,1.405219406,kmeans,0.045744307,0.289721402,40,,5,0.255968173,7.732884901,0.079013171,0.814443069,0.003252868,0.817775785,0.004409731
,0.043831398,0.006893504,pca,1.235017952,kmeans,0.045005027,0.305271535,50,,5,0.226624168,6.972771711,0.078445179,0.819628359,0.005939316,0.819445847,0.006308248
,0.039705372,0.004430393,pca,0.817152919,kmeans,0.041742222,0.334965487,100,,5,0.207872473,9.255538957,0.074233702,0.813516526,0.004487894,0.818702225,0.007550145
,0.133006356,0.196641395,pca,17.68070461,kmeans,0.133125314,0.162965962,2,,10,0.184186298,4.938173767,0.146541939,0.827405931,0.004710739,0.82481128,0.008612588
,0.07430981,0.057112447,pca,12.92868631,kmeans,0.074543458,0.198583657,5,,10,0.223165814,4.671434359,0.108397238,0.832220335,0.006897111,0.828331446,0.005215541
,0.054250097,0.037537224,pca,9.463197339,kmeans,0.054607625,0.218704783,10,,10,0.185779389,5.795560985,0.08739412,0.828332372,0.002155464,0.826294099,0.006668977
,0.057754848,0.028832682,pca,7.872158174,kmeans,0.058232969,0.270589352,15,,10,0.216852912,4.509155561,0.095840338,0.825366424,0.011049546,0.829256754,0.00761254
,0.054646481,0.020214309,pca,6.979803926,kmeans,0.055219049,0.291844885,20,,10,0.194983295,4.291821542,0.092867022,0.82444235,0.006063028,0.828333091,0.00552568
,0.052263758,0.015307419,pca,6.300923192,kmeans,0.052941926,0.299456897,25,,10,0.189970223,3.59724171,0.089976605,0.829073216,0.002163213,0.829628977,0.00369671
,0.047946051,0.011012418,pca,5.834532118,kmeans,0.048733063,0.288642365,30,,10,0.188149964,4.326328294,0.08338738,0.828146671,0.008264194,0.829814368,0.001437062
,0.046190576,0.007615882,pca,5.159226775,kmeans,0.047160762,0.305756212,40,,10,0.196634377,3.552504905,0.081717214,0.819996978,0.01252728,0.830555211,0.0059415
,0.044335396,0.00809512,pca,4.644519073,kmeans,0.04549053,0.312936656,50,,10,0.195937678,4.883927724,0.07943401,0.824812927,0.00466075,0.822219099,0.007569976
,0.040323732,0.004003605,pca,3.322817198,kmeans,0.042373532,0.337571266,100,,10,0.198854066,5.040465195,0.075295606,0.816105517,0.014218374,0.826478564,0.00782263
,0.131726379,0.195535418,pca,29.2892795,kmeans,0.13184555,0.161348294,2,,20,0.112721024,4.599794261,0.14511256,0.833700789,0.007270226,0.833703978,0.001562652
,0.085120585,0.076062383,pca,24.4617,kmeans,0.08534458,0.23436624,5,,20,0.097983324,5.991967657,0.125124875,0.829073216,0.001910177,0.82740552,0.004169176
,0.062837076,0.062146882,pca,20.28953216,kmeans,0.063203648,0.244663561,10,,20,0.150573288,4.95308051,0.10045649,0.829441529,0.006475235,0.829998422,0.003501041
,0.050124272,0.031365131,pca,17.72047027,kmeans,0.050605589,0.235477246,15,,20,0.121566166,5.741467561,0.083307792,0.829072599,0.003505698,0.83462867,0.002120219
,0.047502176,0.018412952,pca,15.77518079,kmeans,0.048089236,0.24987941,20,,20,0.12937257,5.809015884,0.080656204,0.829629286,0.001627963,0.830552846,0.006177966
,0.044421813,0.015152544,pca,14.60413852,kmeans,0.045106141,0.254939597,25,,20,0.141627345,5.686794352,0.07665059,0.828516735,0.004285016,0.833701612,0.005730381
,0.042435239,0.012832854,pca,13.51902212,kmeans,0.043222426,0.257597091,30,,20,0.137667999,4.557345494,0.074024261,0.827959738,0.007254346,0.828703154,0.001881701
,0.041730244,0.007739295,pca,12.42476586,kmeans,0.042706545,0.277496477,40,,20,0.159989213,4.354781436,0.074021262,0.828146055,0.004730817,0.823146259,0.006692604
,0.040830186,0.006523388,pca,11.54599475,kmeans,0.041980943,0.290545161,50,,20,0.142048575,5.873460015,0.073361819,0.82944338,0.004576558,0.833334224,0.004044111
,0.037779226,0.003474775,pca,9.024513666,kmeans,0.03980216,0.321746865,100,,20,0.149162333,7.229100881,0.070840851,0.829812826,0.005319301,0.829813134,0.004133646
,0.131319513,0.197064616,pca,39.18685372,kmeans,0.131438946,0.160574177,2,,30,0.07861504,5.498441454,0.144553096,0.834998525,0.004522485,0.833887929,0.003469038
,0.083701213,0.133760114,pca,34.79263064,kmeans,0.083978776,0.186543621,5,,30,0.122756751,5.460289601,0.115818173,0.838699761,0.00888182,0.834073423,0.001459943
,0.05516806,0.047275405,pca,29.99727258,kmeans,0.055536125,0.215881281,10,,30,0.0852718,5.85619732,0.08834518,0.840182991,0.00722759,0.833884946,0.009537959
,0.051902486,0.040248191,pca,26.43733663,kmeans,0.052398373,0.236321561,15,,30,0.119432256,6.267956479,0.085777695,0.836478567,0.006446355,0.8370369,0.000964874
,0.043097063,0.023643217,pca,22.81242205,kmeans,0.043701144,0.22174724,20,,30,0.152465773,5.61101376,0.073013125,0.840184535,0.002986292,0.832590707,0.008427672
,0.038652737,0.011959632,pca,20.60152135,kmeans,0.039354465,0.218521004,25,,30,0.163150696,6.674598093,0.066697133,0.841106449,0.010344877,0.840922806,0.008194171
,0.035094869,0.010896404,pca,19.41135018,kmeans,0.035878975,0.216077813,30,,30,0.148236361,6.955785151,0.061539525,0.839444102,0.004386844,0.837961283,0.006204126
,0.037491384,0.009930049,pca,17.72064416,kmeans,0.038463008,0.251386165,40,,30,0.143472525,5.484014135,0.066717927,0.828514368,0.009153888,0.840553774,0.004101713
,0.036401623,0.007214442,pca,16.45246611,kmeans,0.037556777,0.260132181,50,,30,0.141616336,5.585065271,0.065637143,0.835183505,0.003713052,0.839999453,0.001686105
,0.036327533,0.003266153,pca,13.05993276,kmeans,0.038358772,0.309580127,100,,30,0.14473595,6.129448267,0.068259763,0.833886694,0.005566637,0.83092445,0.005515024
